source_count,noise_level,drift_level,repetition,simple_average_error,simple_average_result,confidence_weighted_error,confidence_weighted_result,uncertainty_weighted_error,uncertainty_weighted_result,trust_only_error,trust_only_result,median_error,median_result,trust_aware_error,trust_aware_result,mean_true_noise,mean_estimated_noise,mean_true_drift,mean_estimated_drift,mean_confidence,mean_trust
2,0.05,0.1,8,0.023387675445944556,1.0233876754459446,0.02396927473542565,1.0239692747354256,0.03322977643291036,1.0332297764329104,0.025367448728244257,1.0253674487282443,0.023387675445944556,1.0233876754459446,0.034719776276001646,1.0347197762760016,0.05625,0.08497159898983961,0.05,0.026666617193532395,0.9333203443692744,0.8739302963562503
2,0.05,0.1,9,0.002066185076387894,1.002066185076388,0.005606371703061219,1.0056063717030612,0.04145843848921116,1.0414584384892112,0.006285720869611877,1.0062857208696119,0.002066185076387894,1.002066185076388,0.04358736914974948,1.0435873691497495,0.05625,0.09798794248961674,0.05,0.05138612086476827,0.9419606790936849,0.8892729426099226
2,0.05,0.1,10,0.02813821334878397,1.028138213348784,0.02813821334878397,1.028138213348784,0.02625722908660666,0.9737427709133933,0.027757423442858364,1.0277574234428584,0.02813821334878397,1.028138213348784,0.026257350836549787,0.9737426491634502,0.05625,0.05572390601997085,0.05,0.05155261787609619,1.0,0.9480470473240754
2,0.05,0.1,11,0.0008423352670694495,0.9991576647329306,0.0015477260009771898,0.9984522739990228,0.031667037735019776,0.9683329622649802,0.0022195146554807588,0.9977804853445192,0.0008423352670694495,0.9991576647329306,0.032666598268304314,0.9673334017316957,0.05625,0.08345046763590781,0.05,0.04369579317665322,0.9883442308760122,0.8525024015393694
2,0.05,0.1,12,0.04104438634505003,1.04104438634505,0.032716005964140926,1.032716005964141,0.045139572825551255,1.0451395728255513,0.03912383788909657,1.0391238378890966,0.04104438634505003,1.04104438634505,0.04322214945471248,1.0432221494547125,0.05625,0.12213636538543408,0.05,0.07556780892866283,0.7940902350789115,0.853779203460699
2,0.05,0.1,13,0.13538848919205915,1.1353884891920591,0.13538848919205915,1.1353884891920591,0.11398178286964411,1.113981782869644,0.13473343976290741,1.1347334397629074,0.13538848919205915,1.1353884891920591,0.11350442320283993,1.11350442320284,0.05625,0.05321934692481422,0.05,0.039706640546649845,1.0,0.8639714121556406
2,0.05,0.1,14,0.014345101108208524,1.0143451011082085,0.0151916899026725,1.0151916899026725,0.0060606326754995,1.0060606326754995,0.015787956622890453,1.0157879566228905,0.014345101108208524,1.0143451011082085,0.007342081959643032,1.007342081959643,0.05625,0.0313322384969569,0.05,0.054822829573798054,0.9406814777534602,0.9047578910957741
2,0.05,0.1,15,0.08857465123530539,1.0885746512353054,0.08726403629336321,1.0872640362933632,0.12750545298091964,1.1275054529809196,0.07939293264475555,1.0793929326447556,0.08857465123530539,1.0885746512353054,0.11969323387129016,1.1196932338712902,0.05625,0.12178591199163154,0.05,0.0703418111740165,0.9403253622368326,0.8555591740775708
2,0.05,0.1,16,0.07115758560913021,1.0711575856091302,0.07034050531361147,1.0703405053136115,0.10668865010705986,1.1066886501070599,0.07199071205960372,1.0719907120596037,0.07115758560913021,1.0711575856091302,0.10681595297796775,1.1068159529779678,0.05625,0.041738747674408126,0.05,0.06762688205793849,0.9231733750629716,0.8743947349791573
2,0.05,0.1,17,0.020854711346585786,1.0208547113465858,0.023089178394946508,1.0230891783949465,0.05807115243932026,1.0580711524393203,0.024106577994612577,1.0241065779946126,0.020854711346585786,1.0208547113465858,0.05900258903037914,1.0590025890303791,0.05625,0.07508324466361185,0.05,0.06615826719724867,0.9162303182360735,0.8420734758749813
2,0.05,0.1,18,0.06988187779834765,1.0698818777983476,0.06858793307341204,1.068587933073412,0.05359084225228927,1.0535908422522893,0.06883839176680584,1.0688383917668058,0.06988187779834765,1.0698818777983476,0.052716867329352546,1.0527168673293525,0.05625,0.11648282294815254,0.05,0.04199316738030761,0.8526716899520594,0.9185985932325886
2,0.05,0.1,19,0.05414920467210882,1.0541492046721088,0.055586267888322105,1.055586267888322,0.07764893644762627,1.0776489364476263,0.05487707398185426,1.0548770739818543,0.05414920467210882,1.0541492046721088,0.07767942411479378,1.0776794241147938,0.05625,0.05020682943916224,0.05,0.017216147084368888,0.8614165835026524,0.9031810900142757
