method,tau_s,noise_level,drift_level,delay_s,runs,overall_mae,accepted_mae,bad_output_rate,acceptance_rate,rejection_rate,forwarding_rate,false_acceptance_rate_all_runs,false_rejection_rate_all_runs,conditional_false_acceptance_rate,conditional_false_rejection_rate,bad_rate_among_accepted,mean_full_trust_score,mean_method_score,mean_estimated_noise,mean_estimated_drift,mean_confidence
full_trust_score,1.0,0.0,0.4,1.0,30,0.4017268390347984,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6728226664147392,0.6728226664147392,0.015766718984942665,0.39398869451052737,0.7331666379829848
raw_phys_mcp_output,1.0,0.0,0.4,3.0,30,0.39624471183356935,0.39624471183356935,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5864509337531721,,0.015927610400464236,0.39282549977266434,0.7047697768179532
confidence_only,1.0,0.0,0.4,3.0,30,0.39624471183356935,0.399492026636395,1.0,0.36666666666666664,0.0,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.0,1.0,0.5864509337531721,0.7047697768179532,0.015927610400464236,0.39282549977266434,0.7047697768179532
freshness_only,1.0,0.0,0.4,3.0,30,0.39624471183356935,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5864509337531721,0.049787068367863944,0.015927610400464236,0.39282549977266434,0.7047697768179532
full_trust_score,1.0,0.0,0.4,3.0,30,0.39624471183356935,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5864509337531721,0.5864509337531721,0.015927610400464236,0.39282549977266434,0.7047697768179532
raw_phys_mcp_output,1.0,0.0,0.4,5.0,30,0.40185777975252795,0.40185777975252795,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5780172447508752,,0.02354051224200853,0.4063595808511595,0.7352311250975834
confidence_only,1.0,0.0,0.4,5.0,30,0.40185777975252795,0.4204111705561623,1.0,0.36666666666666664,0.0,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.0,1.0,0.5780172447508752,0.7352311250975834,0.02354051224200853,0.4063595808511595,0.7352311250975834
freshness_only,1.0,0.0,0.4,5.0,30,0.40185777975252795,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5780172447508752,0.006737946999085467,0.02354051224200853,0.4063595808511595,0.7352311250975834
full_trust_score,1.0,0.0,0.4,5.0,30,0.40185777975252795,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5780172447508752,0.5780172447508752,0.02354051224200853,0.4063595808511595,0.7352311250975834
raw_phys_mcp_output,1.0,0.0,0.4,10.0,30,0.3771206831500903,0.3771206831500903,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.5632778577513504,,0.02328367528867936,0.4052164398844153,0.6815661462487344
confidence_only,1.0,0.0,0.4,10.0,30,0.3771206831500903,0.3601998311348989,0.6666666666666666,0.36666666666666664,0.0,0.6333333333333333,0.2,0.0,0.3,0.0,0.5454545454545454,0.5632778577513504,0.6815661462487344,0.02328367528867936,0.4052164398844153,0.6815661462487344
freshness_only,1.0,0.0,0.4,10.0,30,0.3771206831500903,,0.6666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,,0.5632778577513504,4.5399929762484854e-05,0.02328367528867936,0.4052164398844153,0.6815661462487344
full_trust_score,1.0,0.0,0.4,10.0,30,0.3771206831500903,,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5632778577513504,0.5632778577513504,0.02328367528867936,0.4052164398844153,0.6815661462487344
raw_phys_mcp_output,1.0,0.0,0.4,20.0,30,0.4007305652234387,0.4007305652234387,0.6,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.6,0.577367556440865,,0.017265229532361998,0.39088890420933736,0.7176243574440059
confidence_only,1.0,0.0,0.4,20.0,30,0.4007305652234387,0.33866670507435603,0.6,0.43333333333333335,0.0,0.5666666666666667,0.23333333333333334,0.0,0.3888888888888889,0.0,0.5384615384615384,0.577367556440865,0.7176243574440059,0.017265229532361998,0.39088890420933736,0.7176243574440059
freshness_only,1.0,0.0,0.4,20.0,30,0.4007305652234387,,0.6,0.0,1.0,0.0,0.0,0.4,0.0,1.0,,0.577367556440865,2.061153622438558e-09,0.017265229532361998,0.39088890420933736,0.7176243574440059
full_trust_score,1.0,0.0,0.4,20.0,30,0.4007305652234387,,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.577367556440865,0.577367556440865,0.017265229532361998,0.39088890420933736,0.7176243574440059
raw_phys_mcp_output,1.0,0.0,0.6,0.1,30,0.6000671889614659,0.6000671889614659,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7480851232106708,,0.02426228439936704,0.594958743608765,0.7067241028148552
confidence_only,1.0,0.0,0.6,0.1,30,0.6000671889614659,0.6000306978422388,1.0,0.43333333333333335,0.0,0.5666666666666667,0.43333333333333335,0.0,0.43333333333333335,0.0,1.0,0.7480851232106708,0.7067241028148552,0.02426228439936704,0.594958743608765,0.7067241028148552
freshness_only,1.0,0.0,0.6,0.1,30,0.6000671889614659,0.6000671889614659,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7480851232106708,0.9048374180359595,0.02426228439936704,0.594958743608765,0.7067241028148552
full_trust_score,1.0,0.0,0.6,0.1,30,0.6000671889614659,0.6003949553901405,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.7480851232106708,0.7480851232106708,0.02426228439936704,0.594958743608765,0.7067241028148552
raw_phys_mcp_output,1.0,0.0,0.6,1.0,30,0.5986529524465395,0.5986529524465395,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.595856637394661,,0.027614292425099694,0.5968072074383929,0.639968608270694
confidence_only,1.0,0.0,0.6,1.0,30,0.5986529524465395,0.5992759017641889,1.0,0.23333333333333334,0.0,0.7666666666666667,0.23333333333333334,0.0,0.23333333333333334,0.0,1.0,0.595856637394661,0.639968608270694,0.027614292425099694,0.5968072074383929,0.639968608270694
freshness_only,1.0,0.0,0.6,1.0,30,0.5986529524465395,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.595856637394661,0.3678794411714423,0.027614292425099694,0.5968072074383929,0.639968608270694
full_trust_score,1.0,0.0,0.6,1.0,30,0.5986529524465395,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.595856637394661,0.595856637394661,0.027614292425099694,0.5968072074383929,0.639968608270694
raw_phys_mcp_output,1.0,0.0,0.6,3.0,30,0.6007619178059955,0.6007619178059955,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5283579568203721,,0.01123977166840842,0.6034272401246951,0.6783117707067278
confidence_only,1.0,0.0,0.6,3.0,30,0.6007619178059955,0.6041641289070557,1.0,0.36666666666666664,0.0,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.0,1.0,0.5283579568203721,0.6783117707067278,0.01123977166840842,0.6034272401246951,0.6783117707067278
freshness_only,1.0,0.0,0.6,3.0,30,0.6007619178059955,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5283579568203721,0.049787068367863944,0.01123977166840842,0.6034272401246951,0.6783117707067278
full_trust_score,1.0,0.0,0.6,3.0,30,0.6007619178059955,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5283579568203721,0.5283579568203721,0.01123977166840842,0.6034272401246951,0.6783117707067278
raw_phys_mcp_output,1.0,0.0,0.6,5.0,30,0.6129035421480324,0.6129035421480324,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5202711010214849,,0.014022790705127911,0.6002510246806484,0.6886202724726302
confidence_only,1.0,0.0,0.6,5.0,30,0.6129035421480324,0.6204703959619019,1.0,0.4666666666666667,0.0,0.5333333333333333,0.4666666666666667,0.0,0.4666666666666667,0.0,1.0,0.5202711010214849,0.6886202724726302,0.014022790705127911,0.6002510246806484,0.6886202724726302
freshness_only,1.0,0.0,0.6,5.0,30,0.6129035421480324,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5202711010214849,0.006737946999085467,0.014022790705127911,0.6002510246806484,0.6886202724726302
full_trust_score,1.0,0.0,0.6,5.0,30,0.6129035421480324,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5202711010214849,0.5202711010214849,0.014022790705127911,0.6002510246806484,0.6886202724726302
raw_phys_mcp_output,1.0,0.0,0.6,10.0,30,0.5876997352829157,0.5876997352829157,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5107024033533792,,0.008971931368419507,0.6044022537727893,0.6561383986249635
confidence_only,1.0,0.0,0.6,10.0,30,0.5876997352829157,0.5896503745758866,1.0,0.36666666666666664,0.0,0.6333333333333333,0.36666666666666664,0.0,0.36666666666666664,0.0,1.0,0.5107024033533792,0.6561383986249635,0.008971931368419507,0.6044022537727893,0.6561383986249635
freshness_only,1.0,0.0,0.6,10.0,30,0.5876997352829157,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5107024033533792,4.5399929762484854e-05,0.008971931368419507,0.6044022537727893,0.6561383986249635
full_trust_score,1.0,0.0,0.6,10.0,30,0.5876997352829157,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5107024033533792,0.5107024033533792,0.008971931368419507,0.6044022537727893,0.6561383986249635
raw_phys_mcp_output,1.0,0.0,0.6,20.0,30,0.5724843083047078,0.5724843083047078,0.8,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.8,0.5125682318068886,,0.025261872956464315,0.5894238004619797,0.6649585985848451
confidence_only,1.0,0.0,0.6,20.0,30,0.5724843083047078,0.5116491595473336,0.8,0.23333333333333334,0.0,0.7666666666666667,0.2,0.0,0.25,0.0,0.8571428571428571,0.5125682318068886,0.6649585985848451,0.025261872956464315,0.5894238004619797,0.6649585985848451
freshness_only,1.0,0.0,0.6,20.0,30,0.5724843083047078,,0.8,0.0,1.0,0.0,0.0,0.2,0.0,1.0,,0.5125682318068886,2.061153622438558e-09,0.025261872956464315,0.5894238004619797,0.6649585985848451
full_trust_score,1.0,0.0,0.6,20.0,30,0.5724843083047078,,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5125682318068886,0.5125682318068886,0.025261872956464315,0.5894238004619797,0.6649585985848451
raw_phys_mcp_output,1.0,0.0,0.8,0.1,30,0.7998863288658434,0.7998863288658434,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.669363815983854,,0.015004170108398128,0.8090818073747484,0.5967038233826029
confidence_only,1.0,0.0,0.8,0.1,30,0.7998863288658434,0.8000603602992314,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0,1.0,0.669363815983854,0.5967038233826029,0.015004170108398128,0.8090818073747484,0.5967038233826029
freshness_only,1.0,0.0,0.8,0.1,30,0.7998863288658434,0.7998863288658434,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.669363815983854,0.9048374180359595,0.015004170108398128,0.8090818073747484,0.5967038233826029
full_trust_score,1.0,0.0,0.8,0.1,30,0.7998863288658434,0.7996451126334785,1.0,0.03333333333333333,0.0,0.9666666666666667,0.03333333333333333,0.0,0.03333333333333333,0.0,1.0,0.669363815983854,0.669363815983854,0.015004170108398128,0.8090818073747484,0.5967038233826029
raw_phys_mcp_output,1.0,0.0,0.8,1.0,30,0.7978312534740998,0.7978312534740998,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5377055320922847,,0.025580814031634726,0.7844703341608843,0.5929938353902157
confidence_only,1.0,0.0,0.8,1.0,30,0.7978312534740998,0.7936427151557847,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0,1.0,0.5377055320922847,0.5929938353902157,0.025580814031634726,0.7844703341608843,0.5929938353902157
freshness_only,1.0,0.0,0.8,1.0,30,0.7978312534740998,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5377055320922847,0.3678794411714423,0.025580814031634726,0.7844703341608843,0.5929938353902157
full_trust_score,1.0,0.0,0.8,1.0,30,0.7978312534740998,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5377055320922847,0.5377055320922847,0.025580814031634726,0.7844703341608843,0.5929938353902157
raw_phys_mcp_output,1.0,0.0,0.8,3.0,30,0.8021382539508208,0.8021382539508208,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4559741625486177,,0.030326953273870735,0.8066357266463379,0.6110722617468157
confidence_only,1.0,0.0,0.8,3.0,30,0.8021382539508208,0.8071681107301723,1.0,0.13333333333333333,0.0,0.8666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0,1.0,0.4559741625486177,0.6110722617468157,0.030326953273870735,0.8066357266463379,0.6110722617468157
freshness_only,1.0,0.0,0.8,3.0,30,0.8021382539508208,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.4559741625486177,0.049787068367863944,0.030326953273870735,0.8066357266463379,0.6110722617468157
full_trust_score,1.0,0.0,0.8,3.0,30,0.8021382539508208,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4559741625486177,0.4559741625486177,0.030326953273870735,0.8066357266463379,0.6110722617468157
raw_phys_mcp_output,1.0,0.0,0.8,5.0,30,0.790056638437373,0.790056638437373,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.445415547764199,,0.017214561264482696,0.8066880044439578,0.5988268097661511
confidence_only,1.0,0.0,0.8,5.0,30,0.790056638437373,0.8248565760073002,1.0,0.1,0.03333333333333333,0.8666666666666667,0.1,0.0,0.1,0.0,1.0,0.445415547764199,0.5988268097661511,0.017214561264482696,0.8066880044439578,0.5988268097661511
freshness_only,1.0,0.0,0.8,5.0,30,0.790056638437373,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.445415547764199,0.006737946999085467,0.017214561264482696,0.8066880044439578,0.5988268097661511
full_trust_score,1.0,0.0,0.8,5.0,30,0.790056638437373,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.445415547764199,0.445415547764199,0.017214561264482696,0.8066880044439578,0.5988268097661511
raw_phys_mcp_output,1.0,0.0,0.8,10.0,30,0.8383739624455699,0.8383739624455699,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4474732297543304,,0.01825898943021075,0.8040376845849769,0.6121441931027467
confidence_only,1.0,0.0,0.8,10.0,30,0.8383739624455699,0.9313075602533655,1.0,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0,0.4474732297543304,0.6121441931027467,0.01825898943021075,0.8040376845849769,0.6121441931027467
freshness_only,1.0,0.0,0.8,10.0,30,0.8383739624455699,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.4474732297543304,4.5399929762484854e-05,0.01825898943021075,0.8040376845849769,0.6121441931027467
full_trust_score,1.0,0.0,0.8,10.0,30,0.8383739624455699,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4474732297543304,0.4474732297543304,0.01825898943021075,0.8040376845849769,0.6121441931027467
raw_phys_mcp_output,1.0,0.0,0.8,20.0,30,0.7752719254848637,0.7752719254848637,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.45641248784901306,,0.024843430268334632,0.7938887519900878,0.6443821315933211
confidence_only,1.0,0.0,0.8,20.0,30,0.7752719254848637,0.7296387449139947,1.0,0.26666666666666666,0.0,0.7333333333333333,0.26666666666666666,0.0,0.26666666666666666,0.0,1.0,0.45641248784901306,0.6443821315933211,0.024843430268334632,0.7938887519900878,0.6443821315933211
freshness_only,1.0,0.0,0.8,20.0,30,0.7752719254848637,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.45641248784901306,2.061153622438558e-09,0.024843430268334632,0.7938887519900878,0.6443821315933211
full_trust_score,1.0,0.0,0.8,20.0,30,0.7752719254848637,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.45641248784901306,0.45641248784901306,0.024843430268334632,0.7938887519900878,0.6443821315933211
raw_phys_mcp_output,1.0,0.1,0.0,0.1,30,0.08200841366767393,0.08200841366767393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765505597040328,,0.11331690158070214,0.020717279153511976,0.7353990015143861
confidence_only,1.0,0.1,0.0,0.1,30,0.08200841366767393,0.07593501636040147,0.0,0.43333333333333335,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.8765505597040328,0.7353990015143861,0.11331690158070214,0.020717279153511976,0.7353990015143861
freshness_only,1.0,0.1,0.0,0.1,30,0.08200841366767393,0.08200841366767393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765505597040328,0.9048374180359595,0.11331690158070214,0.020717279153511976,0.7353990015143861
full_trust_score,1.0,0.1,0.0,0.1,30,0.08200841366767393,0.08200841366767393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765505597040328,0.8765505597040328,0.11331690158070214,0.020717279153511976,0.7353990015143861
raw_phys_mcp_output,1.0,0.1,0.0,1.0,30,0.08692335719368253,0.08692335719368253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385096978341024,,0.0959856956374419,0.025191798353746755,0.7073368441561557
confidence_only,1.0,0.1,0.0,1.0,30,0.08692335719368253,0.08900240921572514,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7385096978341024,0.7073368441561557,0.0959856956374419,0.025191798353746755,0.7073368441561557
freshness_only,1.0,0.1,0.0,1.0,30,0.08692335719368253,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7385096978341024,0.3678794411714423,0.0959856956374419,0.025191798353746755,0.7073368441561557
full_trust_score,1.0,0.1,0.0,1.0,30,0.08692335719368253,0.08058481669778647,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7385096978341024,0.7385096978341024,0.0959856956374419,0.025191798353746755,0.7073368441561557
raw_phys_mcp_output,1.0,0.1,0.0,3.0,30,0.06791507414306244,0.06791507414306244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729409686225419,,0.10725008510144292,0.01612650256425358,0.7653533937880002
confidence_only,1.0,0.1,0.0,3.0,30,0.06791507414306244,0.06502955914591098,0.0,0.5666666666666667,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.6729409686225419,0.7653533937880002,0.10725008510144292,0.01612650256425358,0.7653533937880002
freshness_only,1.0,0.1,0.0,3.0,30,0.06791507414306244,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.6729409686225419,0.049787068367863944,0.10725008510144292,0.01612650256425358,0.7653533937880002
full_trust_score,1.0,0.1,0.0,3.0,30,0.06791507414306244,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6729409686225419,0.6729409686225419,0.10725008510144292,0.01612650256425358,0.7653533937880002
raw_phys_mcp_output,1.0,0.1,0.0,5.0,30,0.08698920943004838,0.08698920943004838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598842253141376,,0.10633688845605326,0.01810031190354501,0.7572361546170631
confidence_only,1.0,0.1,0.0,5.0,30,0.08698920943004838,0.08222391239370164,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6598842253141376,0.7572361546170631,0.10633688845605326,0.01810031190354501,0.7572361546170631
freshness_only,1.0,0.1,0.0,5.0,30,0.08698920943004838,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,0.6598842253141376,0.006737946999085467,0.10633688845605326,0.01810031190354501,0.7572361546170631
full_trust_score,1.0,0.1,0.0,5.0,30,0.08698920943004838,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6598842253141376,0.6598842253141376,0.10633688845605326,0.01810031190354501,0.7572361546170631
raw_phys_mcp_output,1.0,0.1,0.0,10.0,30,0.13906020210012446,0.13906020210012446,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.6612073741091146,,0.11194495960377597,0.01929274257214509,0.7760217986826173
confidence_only,1.0,0.1,0.0,10.0,30,0.13906020210012446,0.11917547575954798,0.03333333333333333,0.6,0.0,0.4,0.03333333333333333,0.0,1.0,0.0,0.05555555555555555,0.6612073741091146,0.7760217986826173,0.11194495960377597,0.01929274257214509,0.7760217986826173
freshness_only,1.0,0.1,0.0,10.0,30,0.13906020210012446,,0.03333333333333333,0.0,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,,0.6612073741091146,4.5399929762484854e-05,0.11194495960377597,0.01929274257214509,0.7760217986826173
full_trust_score,1.0,0.1,0.0,10.0,30,0.13906020210012446,,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6612073741091146,0.6612073741091146,0.11194495960377597,0.01929274257214509,0.7760217986826173
raw_phys_mcp_output,1.0,0.1,0.0,20.0,30,0.2161250283443058,0.2161250283443058,0.26666666666666666,1.0,0.0,0.0,0.26666666666666666,0.0,1.0,0.0,0.26666666666666666,0.6630133803512563,,0.09808503068232742,0.02248550491907583,0.7726240549452754
confidence_only,1.0,0.1,0.0,20.0,30,0.2161250283443058,0.20084648857584092,0.26666666666666666,0.6,0.0,0.4,0.2,0.0,0.75,0.0,0.3333333333333333,0.6630133803512563,0.7726240549452754,0.09808503068232742,0.02248550491907583,0.7726240549452754
freshness_only,1.0,0.1,0.0,20.0,30,0.2161250283443058,,0.26666666666666666,0.0,1.0,0.0,0.0,0.7333333333333333,0.0,1.0,,0.6630133803512563,2.061153622438558e-09,0.09808503068232742,0.02248550491907583,0.7726240549452754
full_trust_score,1.0,0.1,0.0,20.0,30,0.2161250283443058,,0.26666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6630133803512563,0.6630133803512563,0.09808503068232742,0.02248550491907583,0.7726240549452754
raw_phys_mcp_output,1.0,0.1,0.1,0.1,30,0.1303763786740424,0.1303763786740424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699163898574813,,0.0905397268425836,0.1083189239606038,0.7736867921971532
confidence_only,1.0,0.1,0.1,0.1,30,0.1303763786740424,0.11183239191118978,0.0,0.5666666666666667,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.8699163898574813,0.7736867921971532,0.0905397268425836,0.1083189239606038,0.7736867921971532
freshness_only,1.0,0.1,0.1,0.1,30,0.1303763786740424,0.1303763786740424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699163898574813,0.9048374180359595,0.0905397268425836,0.1083189239606038,0.7736867921971532
full_trust_score,1.0,0.1,0.1,0.1,30,0.1303763786740424,0.1303763786740424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699163898574813,0.8699163898574813,0.0905397268425836,0.1083189239606038,0.7736867921971532
raw_phys_mcp_output,1.0,0.1,0.1,1.0,30,0.08210471758711867,0.08210471758711867,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.7215318714012832,,0.09743418093175911,0.10859796374240686,0.7242801891078567
confidence_only,1.0,0.1,0.1,1.0,30,0.08210471758711867,0.05727135485861532,0.03333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.7215318714012832,0.7242801891078567,0.09743418093175911,0.10859796374240686,0.7242801891078567
freshness_only,1.0,0.1,0.1,1.0,30,0.08210471758711867,,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7215318714012832,0.3678794411714423,0.09743418093175911,0.10859796374240686,0.7242801891078567
full_trust_score,1.0,0.1,0.1,1.0,30,0.08210471758711867,0.06696721464906526,0.03333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7215318714012832,0.7215318714012832,0.09743418093175911,0.10859796374240686,0.7242801891078567
raw_phys_mcp_output,1.0,0.1,0.1,3.0,30,0.10837027724227817,0.10837027724227817,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.6501143723795241,,0.09772714741355758,0.09545424644067523,0.7438518150044647
confidence_only,1.0,0.1,0.1,3.0,30,0.10837027724227817,0.13112134389958177,0.03333333333333333,0.4666666666666667,0.0,0.5333333333333333,0.03333333333333333,0.0,1.0,0.0,0.07142857142857142,0.6501143723795241,0.7438518150044647,0.09772714741355758,0.09545424644067523,0.7438518150044647
freshness_only,1.0,0.1,0.1,3.0,30,0.10837027724227817,,0.03333333333333333,0.0,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,,0.6501143723795241,0.049787068367863944,0.09772714741355758,0.09545424644067523,0.7438518150044647
full_trust_score,1.0,0.1,0.1,3.0,30,0.10837027724227817,,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6501143723795241,0.6501143723795241,0.09772714741355758,0.09545424644067523,0.7438518150044647
raw_phys_mcp_output,1.0,0.1,0.1,5.0,30,0.10950655090489797,0.10950655090489797,0.03333333333333333,1.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.03333333333333333,0.6339212710631174,,0.10482186957288094,0.10757507235645283,0.7413440791827173
confidence_only,1.0,0.1,0.1,5.0,30,0.10950655090489797,0.10388548829622468,0.03333333333333333,0.5333333333333333,0.0,0.4666666666666667,0.03333333333333333,0.0,1.0,0.0,0.0625,0.6339212710631174,0.7413440791827173,0.10482186957288094,0.10757507235645283,0.7413440791827173
freshness_only,1.0,0.1,0.1,5.0,30,0.10950655090489797,,0.03333333333333333,0.0,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,,0.6339212710631174,0.006737946999085467,0.10482186957288094,0.10757507235645283,0.7413440791827173
full_trust_score,1.0,0.1,0.1,5.0,30,0.10950655090489797,,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6339212710631174,0.6339212710631174,0.10482186957288094,0.10757507235645283,0.7413440791827173
