seed,experiment,method,coverage,forwarding_rate,rejection_rate,false_acceptance_rate,unsafe_acceptance_frequency,accepted_output_contamination_rate,accepted_mae,fusion_mae,fusion_allowed_rate
1616,controlled_baseline,full_trust_score,0.1556547619047619,0.7932539682539682,0.05109126984126984,0.07805355976485957,0.04742063492063492,0.30465264499681327,0.23497996723364323,,
1616,random_stress,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.7314,0.7314,0.660679389543386,,
1616,random_stress,confidence_only,0.1641,0.7736,0.0623,0.13480995351380914,0.0986,0.6008531383302864,0.46164867811973986,,
1616,random_stress,freshness_only,0.0778,0.1905,0.7317,0.07902652447361225,0.0578,0.7429305912596401,0.654878513571569,,
1616,random_stress,full_trust_score,0.0229,0.7406,0.2365,0.01066447908121411,0.0078,0.3406113537117904,0.2572702137208755,,
1616,fog_fusion,simple_average,,,,,,,,0.13938287257272064,0.8315
1616,fog_fusion,confidence_weighted,,,,,,,,0.13919009973051688,0.8315
1616,fog_fusion,uncertainty_weighted,,,,,,,,0.13067601304232665,0.8315
1616,fog_fusion,trust_only,,,,,,,,0.13582742884035628,0.8315
1616,fog_fusion,median,,,,,,,,0.14765294470433768,0.8315
1616,fog_fusion,original_trust_uncertainty,,,,,,,,0.130671242583182,0.8315
1616,fog_fusion,orthogonal_trust_uncertainty,,,,,,,,0.13036071778703037,0.8315
1717,controlled_baseline,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.6192460317460318,0.6192460317460318,0.5094148905325734,,
1717,controlled_baseline,confidence_only,0.2546626984126984,0.720734126984127,0.024603174603174603,0.20346042934956746,0.1259920634920635,0.49474094273470975,0.3736192758901725,,
1717,controlled_baseline,freshness_only,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33178468439602693,0.2054563492063492,0.6163690476190476,0.49879387559183913,,
1717,controlled_baseline,full_trust_score,0.1566468253968254,0.7911706349206349,0.052182539682539685,0.081223966677347,0.05029761904761905,0.32108929702343253,0.24418434592101743,,
1717,random_stress,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.7372,0.7372,0.6723780409668325,,
1717,random_stress,confidence_only,0.1678,0.7752,0.057,0.1367335865436788,0.1008,0.600715137067938,0.4670179272460625,,
1717,random_stress,freshness_only,0.0755,0.1886,0.7359,0.07731958762886598,0.057,0.7549668874172185,0.67550049069382,,
1717,random_stress,full_trust_score,0.0226,0.7511,0.2263,0.009766684753119913,0.0072,0.3185840707964602,0.25638558234605324,,
1717,fog_fusion,simple_average,,,,,,,,0.14082075115822681,0.84825
1717,fog_fusion,confidence_weighted,,,,,,,,0.1395338124586896,0.84825
1717,fog_fusion,uncertainty_weighted,,,,,,,,0.1322309968637471,0.84825
1717,fog_fusion,trust_only,,,,,,,,0.137203933949112,0.84825
1717,fog_fusion,median,,,,,,,,0.14793980977853066,0.84825
1717,fog_fusion,original_trust_uncertainty,,,,,,,,0.1322791494704008,0.84825
1717,fog_fusion,orthogonal_trust_uncertainty,,,,,,,,0.13192717927882458,0.84825
1818,controlled_baseline,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.6142857142857143,0.6142857142857143,0.5027987820454342,,
1818,controlled_baseline,confidence_only,0.264484126984127,0.7115079365079365,0.02400793650793651,0.21172480620155038,0.13005952380952382,0.49174793698424607,0.37296174114064234,,
1818,controlled_baseline,freshness_only,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3291343669250646,0.20218253968253969,0.606547619047619,0.4950419197235818,,
1818,controlled_baseline,full_trust_score,0.16061507936507938,0.7842261904761905,0.05515873015873016,0.08414082687338502,0.05168650793650793,0.3218035824583076,0.24695969446651564,,
1818,random_stress,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.7269,0.7269,0.6592460847903971,,
1818,random_stress,confidence_only,0.1686,0.767,0.0644,0.13702022286421792,0.0996,0.5907473309608541,0.4553686409036621,,
1818,random_stress,freshness_only,0.0748,0.1918,0.7334,0.07662677122025038,0.0557,0.7446524064171123,0.674568310560871,,
1818,random_stress,full_trust_score,0.0235,0.7428,0.2337,0.008666941807676434,0.0063,0.2680851063829787,0.21574150584240373,,
1818,fog_fusion,simple_average,,,,,,,,0.13777160509855738,0.84425
1818,fog_fusion,confidence_weighted,,,,,,,,0.13663478188223988,0.84425
1818,fog_fusion,uncertainty_weighted,,,,,,,,0.1328027093664858,0.84425
1818,fog_fusion,trust_only,,,,,,,,0.13475712783034727,0.84425
1818,fog_fusion,median,,,,,,,,0.14773205011538076,0.84425
1818,fog_fusion,original_trust_uncertainty,,,,,,,,0.13314720240858507,0.84425
1818,fog_fusion,orthogonal_trust_uncertainty,,,,,,,,0.13270742366201263,0.84425
1919,controlled_baseline,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.6078373015873015,0.6078373015873015,0.5000056016924046,,
1919,controlled_baseline,confidence_only,0.266765873015873,0.7108134920634921,0.02242063492063492,0.21331810021217562,0.12966269841269842,0.4860542952770547,0.3735571543031009,,
1919,controlled_baseline,freshness_only,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32821935694467114,0.19950396825396827,0.5985119047619047,0.48672308997014846,,
1919,controlled_baseline,full_trust_score,0.15654761904761905,0.7901785714285714,0.05327380952380952,0.07638322180512486,0.04642857142857143,0.2965779467680608,0.2323746115865118,,
1919,random_stress,raw_phys_mcp_output,1.0,0.0,0.0,1.0,0.7316,0.7316,0.6630578455012149,,
1919,random_stress,confidence_only,0.1668,0.7682,0.065,0.1364133406232914,0.0998,0.5983213429256595,0.47144362633203013,,
1919,random_stress,freshness_only,0.0747,0.1885,0.7368,0.07244395844723893,0.053,0.7095046854082999,0.6239243427458594,,
1919,random_stress,full_trust_score,0.0212,0.7421,0.2367,0.010661563696008748,0.0078,0.36792452830188677,0.26539232895728365,,
1919,fog_fusion,simple_average,,,,,,,,0.13995032649336822,0.83575
1919,fog_fusion,confidence_weighted,,,,,,,,0.13953599604884015,0.83575
1919,fog_fusion,uncertainty_weighted,,,,,,,,0.13227964637837403,0.83575
1919,fog_fusion,trust_only,,,,,,,,0.13666667441695865,0.83575
1919,fog_fusion,median,,,,,,,,0.14752240524421623,0.83575
1919,fog_fusion,original_trust_uncertainty,,,,,,,,0.13250647732427956,0.83575
1919,fog_fusion,orthogonal_trust_uncertainty,,,,,,,,0.13216974926198963,0.83575
